Year,Theory,Status,Deviation,Metric_Value
294,North_Shaft,FAIL,19.5411,12.9589
295,Orion,FAIL,46.7686,56.0986
295,Leo,FAIL,22.3098,67.6902
295,King_Shaft,FAIL,10.5267,55.5267
295,Queen_Shaft,FAIL,9.2121,44.2121
295,North_Shaft,FAIL,19.5470,12.9530
296,Orion,FAIL,46.7640,56.0940
296,Leo,FAIL,21.9225,68.0775
296,King_Shaft,FAIL,10.5457,55.5457
296,Queen_Shaft,FAIL,9.2008,44.2008
296,North_Shaft,FAIL,19.5515,12.9485
297,Orion,FAIL,46.7697,56.0997
297,Leo,FAIL,22.0248,67.9752
297,King_Shaft,FAIL,10.5442,55.5442
297,Queen_Shaft,FAIL,9.2048,44.2048
297,North_Shaft,FAIL,19.5575,12.9425
298,Orion,FAIL,46.7739,56.1039
298,Leo,FAIL,22.1272,67.8728
298,King_Shaft,FAIL,10.5413,55.5413
298,Queen_Shaft,FAIL,9.2078,44.2078
298,North_Shaft,FAIL,19.5631,12.9369
299,Orion,FAIL,46.7769,56.1069
299,Leo,FAIL,22.2300,67.7700
299,King_Shaft,FAIL,10.5372,55.5372
299,Queen_Shaft,FAIL,9.2098,44.2098
299,North_Shaft,FAIL,19.5683,12.9317
300,Orion,FAIL,46.7786,56.1086
300,Leo,FAIL,22.3330,67.6670
300,King_Shaft,FAIL,10.5386,55.5386
300,Queen_Shaft,FAIL,9.2109,44.2109
300,North_Shaft,FAIL,19.5731,12.9269
301,Orion,FAIL,46.7790,56.1090
301,Leo,FAIL,22.4364,67.5636
301,King_Shaft,FAIL,10.5461,55.5461
301,Queen_Shaft,FAIL,9.2112,44.2112
301,North_Shaft,FAIL,19.5776,12.9224
302,Orion,FAIL,46.7784,56.1084
302,Leo,FAIL,22.5403,67.4597
302,King_Shaft,FAIL,10.5527,55.5527
302,Queen_Shaft,FAIL,9.2108,44.2108
302,North_Shaft,FAIL,19.5818,12.9182
303,Orion,FAIL,46.7768,56.1068
303,Leo,FAIL,22.6447,67.3553
303,King_Shaft,FAIL,10.5583,55.5583
303,Queen_Shaft,FAIL,9.2099,44.2099
303,North_Shaft,FAIL,19.5859,12.9141
304,Orion,FAIL,46.7869,56.1169
304,Leo,FAIL,22.2556,67.7444
304,King_Shaft,FAIL,10.5442,55.5442
304,Queen_Shaft,FAIL,9.2099,44.2099
304,North_Shaft,FAIL,19.5918,12.9082
305,Orion,FAIL,46.7890,56.1190
305,Leo,FAIL,22.3598,67.6402
305,King_Shaft,FAIL,10.5510,55.5510
305,Queen_Shaft,FAIL,9.2118,44.2118
305,North_Shaft,FAIL,19.5966,12.9034
306,Orion,FAIL,46.7902,56.1202
306,Leo,FAIL,22.4644,67.5356
306,King_Shaft,FAIL,10.5594,55.5594
306,Queen_Shaft,FAIL,9.2132,44.2132
306,North_Shaft,FAIL,19.6014,12.8986
307,Orion,FAIL,46.7904,56.1204
307,Leo,FAIL,22.5692,67.4308
307,King_Shaft,FAIL,10.5668,55.5668
307,Queen_Shaft,FAIL,9.2138,44.2138
307,North_Shaft,FAIL,19.6063,12.8937
308,Orion,FAIL,46.7986,56.1286
308,Leo,FAIL,22.1809,67.8191
308,King_Shaft,FAIL,10.5601,55.5601
308,Queen_Shaft,FAIL,9.2124,44.2124
308,North_Shaft,FAIL,19.6125,12.8875
309,Orion,FAIL,46.8022,56.1322
309,Leo,FAIL,22.2851,67.7149
309,King_Shaft,FAIL,10.5591,55.5591
309,Queen_Shaft,FAIL,9.2155,44.2155
309,North_Shaft,FAIL,19.6182,12.8818
310,Orion,FAIL,46.8046,56.1346
310,Leo,FAIL,22.3893,67.6107
310,King_Shaft,FAIL,10.5686,55.5686
310,Queen_Shaft,FAIL,9.2176,44.2176
310,North_Shaft,FAIL,19.6240,12.8760
311,Orion,FAIL,46.8057,56.1357
311,Leo,FAIL,22.4935,67.5065
311,King_Shaft,FAIL,10.5769,55.5769
311,Queen_Shaft,FAIL,9.2187,44.2187
311,North_Shaft,FAIL,19.6296,12.8704
312,Orion,FAIL,46.8108,56.1408
312,Leo,FAIL,22.1049,67.8951
312,King_Shaft,FAIL,10.5764,55.5764
312,Queen_Shaft,FAIL,9.2145,44.2145
312,North_Shaft,FAIL,19.6357,12.8643
313,Orion,FAIL,46.8146,56.1446
313,Leo,FAIL,22.2081,67.7919
313,King_Shaft,FAIL,10.5731,55.5731
313,Queen_Shaft,FAIL,9.2174,44.2174
313,North_Shaft,FAIL,19.6417,12.8583
314,Orion,FAIL,46.8171,56.1471
314,Leo,FAIL,22.3114,67.6886
314,King_Shaft,FAIL,10.5759,55.5759
314,Queen_Shaft,FAIL,9.2192,44.2192
314,North_Shaft,FAIL,19.6475,12.8525
315,Orion,FAIL,46.8180,56.1480
315,Leo,FAIL,22.4146,67.5854
315,King_Shaft,FAIL,10.5840,55.5840
315,Queen_Shaft,FAIL,9.2198,44.2198
315,North_Shaft,FAIL,19.6530,12.8470
316,Orion,FAIL,46.8192,56.1492
316,Leo,FAIL,22.0258,67.9742
316,King_Shaft,FAIL,10.5889,55.5889
316,Queen_Shaft,FAIL,9.2124,44.2124
316,North_Shaft,FAIL,19.6578,12.8422
317,Orion,FAIL,46.8229,56.1529
317,Leo,FAIL,22.1285,67.8715
317,King_Shaft,FAIL,10.5854,55.5854
317,Queen_Shaft,FAIL,9.2150,44.2150
317,North_Shaft,FAIL,19.6633,12.8367
318,Orion,FAIL,46.8253,56.1553
318,Leo,FAIL,22.2314,67.7686
318,King_Shaft,FAIL,10.5807,55.5807
318,Queen_Shaft,FAIL,9.2168,44.2168
318,North_Shaft,FAIL,19.6685,12.8315
319,Orion,FAIL,46.8265,56.1565
319,Leo,FAIL,22.3347,67.6653
319,King_Shaft,FAIL,10.5872,55.5872
319,Queen_Shaft,FAIL,9.2177,44.2177
319,North_Shaft,FAIL,19.6733,12.8267
320,Orion,FAIL,46.8245,56.1545
320,Leo,FAIL,21.9467,68.0533
320,King_Shaft,FAIL,10.5983,55.5983
320,Queen_Shaft,FAIL,9.2080,44.2080
320,North_Shaft,FAIL,19.6768,12.8232
321,Orion,FAIL,46.8290,56.1590
321,Leo,FAIL,22.0499,67.9501
321,King_Shaft,FAIL,10.5958,55.5958
321,Queen_Shaft,FAIL,9.2116,44.2116
321,North_Shaft,FAIL,19.6819,12.8181
322,Orion,FAIL,46.8327,56.1627
322,Leo,FAIL,22.1535,67.8465
322,King_Shaft,FAIL,10.5923,55.5923
322,Queen_Shaft,FAIL,9.2147,44.2147
322,North_Shaft,FAIL,19.6870,12.8130
323,Orion,FAIL,46.8354,56.1654
323,Leo,FAIL,22.2575,67.7425
323,King_Shaft,FAIL,10.5909,55.5909
323,Queen_Shaft,FAIL,9.2171,44.2171
323,North_Shaft,FAIL,19.6919,12.8081
324,Orion,FAIL,46.8314,56.1614
324,Leo,FAIL,21.8709,68.1291
324,King_Shaft,FAIL,10.6095,55.6095
324,Queen_Shaft,FAIL,9.2062,44.2062
324,North_Shaft,FAIL,19.6952,12.8048
325,Orion,FAIL,46.8378,56.1678
325,Leo,FAIL,21.9747,68.0253
325,King_Shaft,FAIL,10.6087,55.6087
325,Queen_Shaft,FAIL,9.2116,44.2116
325,North_Shaft,FAIL,19.7010,12.7990
326,Orion,FAIL,46.8433,56.1733
326,Leo,FAIL,22.0787,67.9213
326,King_Shaft,FAIL,10.6070,55.6070
326,Queen_Shaft,FAIL,9.2162,44.2162
326,North_Shaft,FAIL,19.7070,12.7930
327,Orion,FAIL,46.8476,56.1776
327,Leo,FAIL,22.1828,67.8172
327,King_Shaft,FAIL,10.6042,55.6042
327,Queen_Shaft,FAIL,9.2200,44.2200
327,North_Shaft,FAIL,19.7129,12.7871
328,Orion,FAIL,46.8413,56.1713
328,Leo,FAIL,21.7965,68.2035
328,King_Shaft,FAIL,10.6236,55.6236
328,Queen_Shaft,FAIL,9.2076,44.2076
328,North_Shaft,FAIL,19.7164,12.7836
329,Orion,FAIL,46.8489,56.1789
329,Leo,FAIL,21.8998,68.1002
329,King_Shaft,FAIL,10.6240,55.6240
329,Queen_Shaft,FAIL,9.2132,44.2132
329,North_Shaft,FAIL,19.7231,12.7769
330,Orion,FAIL,46.8551,56.1851
330,Leo,FAIL,22.0031,67.9969
330,King_Shaft,FAIL,10.6230,55.6230
330,Queen_Shaft,FAIL,9.2182,44.2182
330,North_Shaft,FAIL,19.7298,12.7702
331,Orion,FAIL,46.8598,56.1898
331,Leo,FAIL,22.1063,67.8937
331,King_Shaft,FAIL,10.6206,55.6206
331,Queen_Shaft,FAIL,9.2219,44.2219
331,North_Shaft,FAIL,19.7362,12.7638
332,Orion,FAIL,46.8500,56.1800
332,Leo,FAIL,21.7196,68.2804
332,King_Shaft,FAIL,10.6365,55.6365
332,Queen_Shaft,FAIL,9.2137,44.2137
332,North_Shaft,FAIL,19.7391,12.7609
333,Orion,FAIL,46.8575,56.1875
333,Leo,FAIL,21.8219,68.1781
333,King_Shaft,FAIL,10.6368,55.6368
333,Queen_Shaft,FAIL,9.2116,44.2116
333,North_Shaft,FAIL,19.7458,12.7542
334,Orion,FAIL,46.8635,56.1935
334,Leo,FAIL,21.9243,68.0757
334,King_Shaft,FAIL,10.6356,55.6356
334,Queen_Shaft,FAIL,9.2161,44.2161
334,North_Shaft,FAIL,19.7521,12.7479
335,Orion,FAIL,46.8681,56.1981
335,Leo,FAIL,22.0268,67.9732
335,King_Shaft,FAIL,10.6329,55.6329
335,Queen_Shaft,FAIL,9.2195,44.2195
335,North_Shaft,FAIL,19.7580,12.7420
336,Orion,FAIL,46.8545,56.1845
336,Leo,FAIL,21.6402,68.3598
336,King_Shaft,FAIL,10.6451,55.6451
336,Queen_Shaft,FAIL,9.2156,44.2156
336,North_Shaft,FAIL,19.7603,12.7397
337,Orion,FAIL,46.8620,56.1920
337,Leo,FAIL,21.7424,68.2576
337,King_Shaft,FAIL,10.6454,55.6454
337,Queen_Shaft,FAIL,9.2106,44.2106
337,North_Shaft,FAIL,19.7656,12.7344
338,Orion,FAIL,46.8684,56.1984
338,Leo,FAIL,21.8449,68.1551
338,King_Shaft,FAIL,10.6446,55.6446
338,Queen_Shaft,FAIL,9.2112,44.2112
338,North_Shaft,FAIL,19.7713,12.7287
339,Orion,FAIL,46.8736,56.2036
339,Leo,FAIL,21.9478,68.0522
339,King_Shaft,FAIL,10.6426,55.6426
339,Queen_Shaft,FAIL,9.2153,44.2153
339,North_Shaft,FAIL,19.7767,12.7233
340,Orion,FAIL,46.8573,56.1873
340,Leo,FAIL,22.8232,67.1768
340,King_Shaft,FAIL,10.6521,55.6521
340,Queen_Shaft,FAIL,9.2170,44.2170
340,North_Shaft,FAIL,19.7799,12.7201
341,Orion,FAIL,46.8662,56.1962
341,Leo,FAIL,21.6652,68.3348
341,King_Shaft,FAIL,10.6538,55.6538
341,Queen_Shaft,FAIL,9.2134,44.2134
341,North_Shaft,FAIL,19.7835,12.7165
342,Orion,FAIL,46.8742,56.2042
342,Leo,FAIL,21.7684,68.2316
342,King_Shaft,FAIL,10.6546,55.6546
342,Queen_Shaft,FAIL,9.2090,44.2090
342,North_Shaft,FAIL,19.7893,12.7107
343,Orion,FAIL,46.8811,56.2111
343,Leo,FAIL,21.8721,68.1279
343,King_Shaft,FAIL,10.6544,55.6544
343,Queen_Shaft,FAIL,9.2141,44.2141
343,North_Shaft,FAIL,19.7952,12.7048
344,Orion,FAIL,46.8722,56.2022
344,Leo,FAIL,22.7472,67.2528
344,King_Shaft,FAIL,10.6621,55.6621
344,Queen_Shaft,FAIL,9.2219,44.2219
344,North_Shaft,FAIL,19.8003,12.6997
345,Orion,FAIL,46.8737,56.2037
345,Leo,FAIL,21.5908,68.4092
345,King_Shaft,FAIL,10.6656,55.6656
345,Queen_Shaft,FAIL,9.2198,44.2198
345,North_Shaft,FAIL,19.8049,12.6951
346,Orion,FAIL,46.8832,56.2132
346,Leo,FAIL,21.6941,68.3059
346,King_Shaft,FAIL,10.6678,55.6678
346,Queen_Shaft,FAIL,9.2166,44.2166
346,North_Shaft,FAIL,19.8099,12.6901
347,Orion,FAIL,46.8915,56.2215
347,Leo,FAIL,21.7974,68.2026
347,King_Shaft,FAIL,10.6689,55.6689
347,Queen_Shaft,FAIL,9.2152,44.2152
347,North_Shaft,FAIL,19.8167,12.6833
348,Orion,FAIL,46.8892,56.2192
348,Leo,FAIL,22.6710,67.3290
348,King_Shaft,FAIL,10.6740,55.6740
348,Queen_Shaft,FAIL,9.2281,44.2281
348,North_Shaft,FAIL,19.8237,12.6763
349,Orion,FAIL,46.8860,56.2160
349,Leo,FAIL,22.7759,67.2241
349,King_Shaft,FAIL,10.6780,55.6780
349,Queen_Shaft,FAIL,9.2260,44.2260
349,North_Shaft,FAIL,19.8289,12.6711
350,Orion,FAIL,46.8918,56.2218
350,Leo,FAIL,21.6176,68.3824
350,King_Shaft,FAIL,10.6806,55.6806
350,Queen_Shaft,FAIL,9.2228,44.2228
350,North_Shaft,FAIL,19.8339,12.6661
351,Orion,FAIL,46.9001,56.2301
351,Leo,FAIL,21.7199,68.2801
351,King_Shaft,FAIL,10.6816,55.6816
351,Queen_Shaft,FAIL,9.2184,44.2184
351,North_Shaft,FAIL,19.8393,12.6607
352,Orion,FAIL,46.9035,56.2335
352,Leo,FAIL,22.5917,67.4083
352,King_Shaft,FAIL,10.6829,55.6829
352,Queen_Shaft,FAIL,9.2306,44.2306
352,North_Shaft,FAIL,19.8474,12.6526
353,Orion,FAIL,46.9001,56.2301
353,Leo,FAIL,22.6958,67.3042
353,King_Shaft,FAIL,10.6868,55.6868
353,Queen_Shaft,FAIL,9.2282,44.2282
353,North_Shaft,FAIL,19.8522,12.6478
354,Orion,FAIL,46.8962,56.2262
354,Leo,FAIL,21.5382,68.4618
354,King_Shaft,FAIL,10.6891,55.6891
354,Queen_Shaft,FAIL,9.2247,44.2247
354,North_Shaft,FAIL,19.8566,12.6434
355,Orion,FAIL,46.9044,56.2344
355,Leo,FAIL,21.6402,68.3598
355,King_Shaft,FAIL,10.6902,55.6902
355,Queen_Shaft,FAIL,9.2201,44.2201
355,North_Shaft,FAIL,19.8605,12.6395
356,Orion,FAIL,46.9138,56.2438
356,Leo,FAIL,22.5112,67.4888
356,King_Shaft,FAIL,10.6880,55.6880
356,Queen_Shaft,FAIL,9.2297,44.2297
356,North_Shaft,FAIL,19.8680,12.6320
357,Orion,FAIL,46.9108,56.2408
357,Leo,FAIL,22.6154,67.3846
357,King_Shaft,FAIL,10.6922,55.6922
357,Queen_Shaft,FAIL,9.2278,44.2278
357,North_Shaft,FAIL,19.8723,12.6277
358,Orion,FAIL,46.9067,56.2367
358,Leo,FAIL,22.7201,67.2799
358,King_Shaft,FAIL,10.6954,55.6954
358,Queen_Shaft,FAIL,9.2252,44.2252
358,North_Shaft,FAIL,19.8762,12.6238
359,Orion,FAIL,46.9077,56.2377
359,Leo,FAIL,21.5624,68.4376
359,King_Shaft,FAIL,10.6976,55.6976
359,Queen_Shaft,FAIL,9.2219,44.2219
359,North_Shaft,FAIL,19.8799,12.6201
360,Orion,FAIL,46.9242,56.2542
360,Leo,FAIL,22.4332,67.5668
360,King_Shaft,FAIL,10.6933,55.6933
360,Queen_Shaft,FAIL,9.2301,44.2301
360,North_Shaft,FAIL,19.8868,12.6132
361,Orion,FAIL,46.9229,56.2529
361,Leo,FAIL,22.5382,67.4618
361,King_Shaft,FAIL,10.6992,55.6992
361,Queen_Shaft,FAIL,9.2299,44.2299
361,North_Shaft,FAIL,19.8915,12.6085
362,Orion,FAIL,46.9207,56.2507
362,Leo,FAIL,22.6435,67.3565
362,King_Shaft,FAIL,10.7042,55.7042
362,Queen_Shaft,FAIL,9.2289,44.2289
362,North_Shaft,FAIL,19.8960,12.6040
363,Orion,FAIL,46.9174,56.2474
363,Leo,FAIL,22.7491,67.2509
363,King_Shaft,FAIL,10.7082,55.7082
363,Queen_Shaft,FAIL,9.2273,44.2273
363,North_Shaft,FAIL,19.9006,12.5994
364,Orion,FAIL,46.9381,56.2681
364,Leo,FAIL,22.3578,67.6422
364,King_Shaft,FAIL,10.7019,55.7019
364,Queen_Shaft,FAIL,9.2340,44.2340
364,North_Shaft,FAIL,19.9078,12.5922
365,Orion,FAIL,46.9382,56.2682
365,Leo,FAIL,22.4626,67.5374
365,King_Shaft,FAIL,10.7093,55.7093
365,Queen_Shaft,FAIL,9.2348,44.2348
365,North_Shaft,FAIL,19.9134,12.5866
366,Orion,FAIL,46.9371,56.2671
366,Leo,FAIL,22.5675,67.4325
366,King_Shaft,FAIL,10.7154,55.7154
366,Queen_Shaft,FAIL,9.2346,44.2346
366,North_Shaft,FAIL,19.9189,12.5811
367,Orion,FAIL,46.9347,56.2647
367,Leo,FAIL,22.6724,67.3276
367,King_Shaft,FAIL,10.7203,55.7203
367,Queen_Shaft,FAIL,9.2334,44.2334
367,North_Shaft,FAIL,19.9242,12.5758
368,Orion,FAIL,46.9522,56.2822
368,Leo,FAIL,22.2808,67.7192
368,King_Shaft,FAIL,10.7108,55.7108
368,Queen_Shaft,FAIL,9.2373,44.2373
368,North_Shaft,FAIL,19.9312,12.5688
369,Orion,FAIL,46.9525,56.2825
369,Leo,FAIL,22.3847,67.6153
369,King_Shaft,FAIL,10.7183,55.7183
369,Queen_Shaft,FAIL,9.2379,44.2379
369,North_Shaft,FAIL,19.9371,12.5629
370,Orion,FAIL,46.9514,56.2814
370,Leo,FAIL,22.4886,67.5114
370,King_Shaft,FAIL,10.7244,55.7244
370,Queen_Shaft,FAIL,9.2373,44.2373
370,North_Shaft,FAIL,19.9425,12.5575
371,Orion,FAIL,46.9488,56.2788
371,Leo,FAIL,22.5926,67.4074
371,King_Shaft,FAIL,10.7291,55.7291
371,Queen_Shaft,FAIL,9.2356,44.2356
371,North_Shaft,FAIL,19.9476,12.5524
372,Orion,FAIL,46.9624,56.2924
372,Leo,FAIL,22.2008,67.7992
372,King_Shaft,FAIL,10.7157,55.7157
372,Queen_Shaft,FAIL,9.2363,44.2363
372,North_Shaft,FAIL,19.9534,12.5466
373,Orion,FAIL,46.9626,56.2926
373,Leo,FAIL,22.3041,67.6959
373,King_Shaft,FAIL,10.7231,55.7231
373,Queen_Shaft,FAIL,9.2366,44.2366
373,North_Shaft,FAIL,19.9586,12.5414
374,Orion,FAIL,46.9615,56.2915
374,Leo,FAIL,22.4077,67.5923
374,King_Shaft,FAIL,10.7292,55.7292
374,Queen_Shaft,FAIL,9.2361,44.2361
374,North_Shaft,FAIL,19.9635,12.5365
375,Orion,FAIL,46.9592,56.2892
375,Leo,FAIL,22.5118,67.4882
375,King_Shaft,FAIL,10.7342,55.7342
375,Queen_Shaft,FAIL,9.2347,44.2347
375,North_Shaft,FAIL,19.9679,12.5321
376,Orion,FAIL,46.9696,56.2996
376,Leo,FAIL,22.1209,67.8791
376,King_Shaft,FAIL,10.7177,55.7177
376,Queen_Shaft,FAIL,9.2332,44.2332
376,North_Shaft,FAIL,19.9724,12.5276
377,Orion,FAIL,46.9707,56.3007
377,Leo,FAIL,22.2247,67.7753
377,King_Shaft,FAIL,10.7261,55.7261
377,Queen_Shaft,FAIL,9.2346,44.2346
377,North_Shaft,FAIL,19.9773,12.5227
378,Orion,FAIL,46.9709,56.3009
378,Leo,FAIL,22.3291,67.6709
378,King_Shaft,FAIL,10.7335,55.7335
378,Queen_Shaft,FAIL,9.2354,44.2354
378,North_Shaft,FAIL,19.9821,12.5179
379,Orion,FAIL,46.9702,56.3002
379,Leo,FAIL,22.4339,67.5661
379,King_Shaft,FAIL,10.7400,55.7400
379,Queen_Shaft,FAIL,9.2356,44.2356
379,North_Shaft,FAIL,19.9868,12.5132
380,Orion,FAIL,46.9787,56.3087
380,Leo,FAIL,22.0442,67.9558
380,King_Shaft,FAIL,10.7310,55.7310
380,Queen_Shaft,FAIL,9.2329,44.2329
380,North_Shaft,FAIL,19.9910,12.5090
381,Orion,FAIL,46.9817,56.3117
381,Leo,FAIL,22.1487,67.8513
381,King_Shaft,FAIL,10.7318,55.7318
381,Queen_Shaft,FAIL,9.2360,44.2360
381,North_Shaft,FAIL,19.9966,12.5034
382,Orion,FAIL,46.9837,56.3137
382,Leo,FAIL,22.2534,67.7466
382,King_Shaft,FAIL,10.7410,55.7410
382,Queen_Shaft,FAIL,9.2383,44.2383
382,North_Shaft,FAIL,20.0023,12.4977
383,Orion,FAIL,46.9846,56.3146
383,Leo,FAIL,22.3582,67.6418
383,King_Shaft,FAIL,10.7492,55.7492
383,Queen_Shaft,FAIL,9.2399,44.2399
383,North_Shaft,FAIL,20.0081,12.4919
384,Orion,FAIL,46.9907,56.3207
384,Leo,FAIL,21.9688,68.0312
384,King_Shaft,FAIL,10.7472,55.7472
384,Queen_Shaft,FAIL,9.2352,44.2352
384,North_Shaft,FAIL,20.0125,12.4875
385,Orion,FAIL,46.9947,56.3247
385,Leo,FAIL,22.0727,67.9273
385,King_Shaft,FAIL,10.7441,55.7441
385,Queen_Shaft,FAIL,9.2388,44.2388
385,North_Shaft,FAIL,20.0190,12.4810
386,Orion,FAIL,46.9974,56.3274
386,Leo,FAIL,22.1766,67.8234
386,King_Shaft,FAIL,10.7495,55.7495
386,Queen_Shaft,FAIL,9.2414,44.2414
386,North_Shaft,FAIL,20.0253,12.4747
387,Orion,FAIL,46.9987,56.3287
387,Leo,FAIL,22.2805,67.7195
387,King_Shaft,FAIL,10.7580,55.7580
387,Queen_Shaft,FAIL,9.2429,44.2429
387,North_Shaft,FAIL,20.0315,12.4685
388,Orion,FAIL,47.0012,56.3312
388,Leo,FAIL,21.8907,68.1093
388,King_Shaft,FAIL,10.7618,55.7618
388,Queen_Shaft,FAIL,9.2350,44.2350
388,North_Shaft,FAIL,20.0354,12.4646
389,Orion,FAIL,47.0051,56.3351
389,Leo,FAIL,21.9936,68.0064
389,King_Shaft,FAIL,10.7586,55.7586
389,Queen_Shaft,FAIL,9.2383,44.2383
389,North_Shaft,FAIL,20.0417,12.4583
390,Orion,FAIL,47.0076,56.3376
390,Leo,FAIL,22.0967,67.9033
390,King_Shaft,FAIL,10.7545,55.7545
390,Queen_Shaft,FAIL,9.2405,44.2405
390,North_Shaft,FAIL,20.0477,12.4523
391,Orion,FAIL,47.0087,56.3387
391,Leo,FAIL,22.1999,67.8001
391,King_Shaft,FAIL,10.7628,55.7628
391,Queen_Shaft,FAIL,9.2416,44.2416
391,North_Shaft,FAIL,20.0533,12.4467
392,Orion,FAIL,47.0074,56.3374
392,Leo,FAIL,21.8102,68.1898
392,King_Shaft,FAIL,10.7722,55.7722
392,Queen_Shaft,FAIL,9.2307,44.2307
392,North_Shaft,FAIL,20.0558,12.4442
393,Orion,FAIL,47.0115,56.3415
393,Leo,FAIL,21.9130,68.0870
393,King_Shaft,FAIL,10.7691,55.7691
393,Queen_Shaft,FAIL,9.2341,44.2341
393,North_Shaft,FAIL,20.0615,12.4385
394,Orion,FAIL,47.0144,56.3444
394,Leo,FAIL,22.0163,67.9837
394,King_Shaft,FAIL,10.7649,55.7649
394,Queen_Shaft,FAIL,9.2368,44.2368
394,North_Shaft,FAIL,20.0669,12.4331
395,Orion,FAIL,47.0162,56.3462
395,Leo,FAIL,22.1199,67.8801
395,King_Shaft,FAIL,10.7650,55.7650
395,Queen_Shaft,FAIL,9.2387,44.2387
395,North_Shaft,FAIL,20.0721,12.4279
396,Orion,FAIL,47.0123,56.3423
396,Leo,FAIL,21.7313,68.2687
396,King_Shaft,FAIL,10.7813,55.7813
396,Queen_Shaft,FAIL,9.2261,44.2261
396,North_Shaft,FAIL,20.0735,12.4265
397,Orion,FAIL,47.0177,56.3477
397,Leo,FAIL,21.8349,68.1651
397,King_Shaft,FAIL,10.7796,55.7796
397,Queen_Shaft,FAIL,9.2310,44.2310
397,North_Shaft,FAIL,20.0793,12.4207
398,Orion,FAIL,47.0223,56.3523
398,Leo,FAIL,21.9389,68.0611
398,King_Shaft,FAIL,10.7770,55.7770
398,Queen_Shaft,FAIL,9.2353,44.2353
398,North_Shaft,FAIL,20.0851,12.4149
399,Orion,FAIL,47.0259,56.3559
399,Leo,FAIL,22.0432,67.9568
399,King_Shaft,FAIL,10.7735,55.7735
399,Queen_Shaft,FAIL,9.2389,44.2389
399,North_Shaft,FAIL,20.0909,12.4091
400,Orion,FAIL,47.0201,56.3501
400,Leo,FAIL,21.6557,68.3443
400,King_Shaft,FAIL,10.7934,55.7934
400,Queen_Shaft,FAIL,9.2285,44.2285
400,North_Shaft,FAIL,20.0939,12.4061
401,Orion,FAIL,47.0273,56.3573
401,Leo,FAIL,21.7594,68.2406
401,King_Shaft,FAIL,10.7934,55.7934
401,Queen_Shaft,FAIL,9.2315,44.2315
401,North_Shaft,FAIL,20.0992,12.4008
402,Orion,FAIL,47.0335,56.3635
402,Leo,FAIL,21.8633,68.1367
402,King_Shaft,FAIL,10.7924,55.7924
402,Queen_Shaft,FAIL,9.2369,44.2369
402,North_Shaft,FAIL,20.1059,12.3941
403,Orion,FAIL,47.0383,56.3683
403,Leo,FAIL,21.9672,68.0328
403,King_Shaft,FAIL,10.7901,55.7901
403,Queen_Shaft,FAIL,9.2413,44.2413
403,North_Shaft,FAIL,20.1126,12.3874
404,Orion,FAIL,47.0296,56.3596
404,Leo,FAIL,21.5796,68.4204
404,King_Shaft,FAIL,10.8071,55.8071
404,Queen_Shaft,FAIL,9.2358,44.2358
404,North_Shaft,FAIL,20.1175,12.3825
405,Orion,FAIL,47.0375,56.3675
405,Leo,FAIL,21.6825,68.3175
405,King_Shaft,FAIL,10.8077,55.8077
405,Queen_Shaft,FAIL,9.2315,44.2315
405,North_Shaft,FAIL,20.1224,12.3776
406,Orion,FAIL,47.0439,56.3739
406,Leo,FAIL,21.7854,68.2146
406,King_Shaft,FAIL,10.8069,55.8069
406,Queen_Shaft,FAIL,9.2368,44.2368
406,North_Shaft,FAIL,20.1286,12.3714
407,Orion,FAIL,47.0487,56.3787
407,Leo,FAIL,21.8883,68.1117
407,King_Shaft,FAIL,10.8046,55.8046
407,Queen_Shaft,FAIL,9.2409,44.2409
407,North_Shaft,FAIL,20.1353,12.3647
408,Orion,FAIL,47.0362,56.3662
408,Leo,FAIL,21.5003,68.4997
408,King_Shaft,FAIL,10.8178,55.8178
408,Queen_Shaft,FAIL,9.2395,44.2395
408,North_Shaft,FAIL,20.1412,12.3588
409,Orion,FAIL,47.0438,56.3738
409,Leo,FAIL,21.6025,68.3975
409,King_Shaft,FAIL,10.8182,55.8182
409,Queen_Shaft,FAIL,9.2348,44.2348
409,North_Shaft,FAIL,20.1457,12.3543
410,Orion,FAIL,47.0500,56.3800
410,Leo,FAIL,21.7048,68.2952
410,King_Shaft,FAIL,10.8173,55.8173
410,Queen_Shaft,FAIL,9.2324,44.2324
410,North_Shaft,FAIL,20.1498,12.3502
411,Orion,FAIL,47.0548,56.3848
411,Leo,FAIL,21.8074,68.1926
411,King_Shaft,FAIL,10.8149,55.8149
411,Queen_Shaft,FAIL,9.2364,44.2364
411,North_Shaft,FAIL,20.1554,12.3446
412,Orion,FAIL,47.0388,56.3688
412,Leo,FAIL,21.4199,68.5801
412,King_Shaft,FAIL,10.8247,55.8247
412,Queen_Shaft,FAIL,9.2398,44.2398
412,North_Shaft,FAIL,20.1619,12.3381
413,Orion,FAIL,47.0469,56.3769
413,Leo,FAIL,21.5223,68.4777
413,King_Shaft,FAIL,10.8256,55.8256
413,Queen_Shaft,FAIL,9.2357,44.2357
413,North_Shaft,FAIL,20.1658,12.3342
414,Orion,FAIL,47.0540,56.3840
414,Leo,FAIL,21.6252,68.3748
414,King_Shaft,FAIL,10.8255,55.8255
414,Queen_Shaft,FAIL,9.2309,44.2309
414,North_Shaft,FAIL,20.1695,12.3305
415,Orion,FAIL,47.0601,56.3901
